i,j,lev,jaro,jac,dice
900,1118,643,0.2988684353077242,0.5509554140127388,0.3802197802197802
900,1119,565,0.28492377474222197,0.5463576158940397,0.3758542141230068
900,1120,931,0.34563315527391636,0.4828660436137072,0.3182751540041068
900,1121,751,0.3169664561059179,0.4807692307692307,0.31645569620253167
900,1122,665,0.17656310603213254,0.46843853820598,0.30585683297180044
900,1123,834,0.3312735053885496,0.47284345047923326,0.3096234309623431
900,1124,859,0.3335244432970219,0.48136645962732916,0.3169734151329243
900,1125,597,0.2545701009263918,0.47796610169491527,0.31403118040089084
900,1126,634,0.17048549159647935,0.46440677966101696,0.30242825607064017
900,1127,666,0.17945512810738656,0.46229508196721314,0.3006396588486141
900,1128,780,0.3233918880438359,0.47096774193548385,0.3080168776371308
900,1129,608,0.1700799313894694,0.49831649831649827,0.3318385650224215
900,1130,451,0.22857040614927182,0.528169014084507,0.3588516746411483
900,1131,460,0.2480864333738554,0.541958041958042,0.37170263788968827
900,1132,429,0.2459280063897884,0.5474452554744526,0.37688442211055273
900,1133,491,0.26325897587462377,0.5335570469798658,0.3638443935926774
900,1134,420,0.26045784341823586,0.5645756457564576,0.39331619537275064
900,1135,433,0.2537273912003979,0.5510204081632653,0.3802816901408451
900,1136,423,0.24693451690275314,0.5591397849462365,0.3880597014925373
900,1137,424,0.2500585024243608,0.5415162454873645,0.3712871287128713
900,1138,459,0.2531541094594192,0.5894039735099338,0.4178403755868545
900,1139,435,0.24432234999984725,0.589041095890411,0.41747572815533984
900,1140,444,0.23483575981317728,0.554006968641115,0.3831325301204819
900,1141,473,0.23642935341106963,0.5360824742268041,0.3661971830985915
900,1142,529,0.26735676184306856,0.5488215488215489,0.3781902552204176
900,1143,491,0.2650510433941422,0.5513698630136986,0.3806146572104019
900,1144,532,0.25648502505560566,0.5268456375838926,0.357630979498861
900,1145,487,0.24299884918379677,0.520979020979021,0.3522458628841607
900,1146,474,0.2535060435908356,0.5551724137931034,0.38424821002386633
900,1147,447,0.24516269998942553,0.5649122807017544,0.39364303178484106
900,1148,489,0.25651348146645014,0.49473684210526314,0.32867132867132864
900,1149,456,0.23828838431341393,0.5263157894736843,0.3571428571428571
900,1150,461,0.2384458589892473,0.5743243243243243,0.40284360189573465
900,1151,462,0.24922956766407678,0.5490196078431373,0.3783783783783784
900,1152,494,0.24108430730473496,0.5647840531561461,0.3935185185185185
900,1153,482,0.24913997624625006,0.5774193548387097,0.4058956916099773
900,1154,450,0.2218189315555641,0.5766666666666667,0.405152224824356
900,1155,462,0.22802403971855212,0.555921052631579,0.3849658314350797
900,1156,561,0.2756569964556771,0.5448717948717949,0.3744493392070485
900,1157,495,0.2490607708021909,0.5700000000000001,0.39860139860139865
900,1158,483,0.24365979753155875,0.5360824742268041,0.3661971830985915
900,1159,479,0.23710104748758176,0.5766666666666667,0.405152224824356
900,1160,630,0.29567889830540317,0.5170278637770898,0.348643006263048
900,1161,611,0.2917088504661143,0.5192307692307692,0.35064935064935066
900,1162,606,0.2849667667125185,0.4750830564784053,0.31154684095860563
900,1163,584,0.2772632486090195,0.49169435215946844,0.32599118942731276
900,1164,598,0.28351160381624485,0.5242718446601942,0.35526315789473684
900,1165,625,0.29540417227068794,0.4633333333333334,0.30151843817787416
900,1166,622,0.306137602854644,0.525974025974026,0.3568281938325991
900,1167,600,0.28139706683017207,0.504823151125402,0.33763440860215055
900,1168,641,0.29369581305030634,0.49523809523809526,0.3291139240506329
900,1169,606,0.2842584548426267,0.5032894736842105,0.3362637362637363
900,1170,905,0.3531533233913545,0.5400593471810089,0.36991869918699183
900,1171,833,0.33807370536779724,0.5287009063444108,0.35934291581108835
900,1172,817,0.33944265246939875,0.5317220543806647,0.36213991769547327
900,1173,829,0.34017516171631434,0.5288753799392097,0.359504132231405
900,1174,725,0.3190148084799308,0.4967105263157895,0.3304157549234136
900,1175,854,0.3405985194325738,0.48895899053627756,0.32359081419624214
900,1176,866,0.34321048252886666,0.5684523809523809,0.39708939708939706
900,1177,1037,0.3711935889530681,0.5348837209302326,0.3650793650793651
900,1178,847,0.34540295115980146,0.540785498489426,0.37060041407867494
900,1179,722,0.3213330570228411,0.5111821086261981,0.3433476394849786
900,1180,420,0.3211906475740983,0.5916030534351144,0.4200542005420054
900,1181,428,0.36173778088630115,0.5934959349593496,0.4219653179190751
900,1182,433,0.37008206998966775,0.6330645161290323,0.4631268436578171
900,1183,420,0.33902870131188223,0.5800000000000001,0.4084507042253521
900,1184,417,0.3173850900561933,0.562015503875969,0.39083557951482484
900,1185,446,0.38845175776178353,0.6790123456790124,0.514018691588785
900,1186,429,0.33798105555596625,0.5714285714285714,0.4
900,1187,436,0.3665852393883985,0.6115702479338843,0.44047619047619047
900,1188,431,0.36853377573705526,0.6370967741935484,0.4674556213017751
900,1189,425,0.355747555597684,0.6468253968253967,0.4780058651026393
900,1190,441,0.2435520817541058,0.5601374570446735,0.3890214797136038
900,1191,445,0.2314033442066874,0.5598591549295775,0.3887530562347188
900,1192,490,0.24894986105287753,0.5406360424028269,0.3704600484261501
900,1193,449,0.2356862887980582,0.5671140939597316,0.3957845433255269
900,1194,444,0.2358033091097015,0.563573883161512,0.39234449760765555
900,1195,430,0.24017572262739728,0.5659722222222222,0.3946731234866828
900,1196,416,0.23189027223434888,0.5591397849462365,0.3880597014925373
900,1197,420,0.2410367041741206,0.5964912280701755,0.42500000000000004
900,1198,458,0.2521203383403131,0.5416666666666667,0.37142857142857144
900,1199,423,0.25170769282624506,0.55,0.3793103448275862
900,1200,388,0.34432964521986664,0.4957983193277311,0.3296089385474861
900,1201,427,0.34085651195413647,0.5186721991701244,0.35014005602240894
900,1202,426,0.33965707964601766,0.5849802371541502,0.4134078212290503
900,1203,417,0.3498325788384159,0.5061728395061729,0.33884297520661155
900,1204,393,0.3019569966500274,0.549618320610687,0.3789473684210526
900,1205,421,0.3412973305846566,0.578740157480315,0.407202216066482
900,1206,381,0.32519263770651774,0.5349794238683128,0.3651685393258427
900,1207,397,0.3232265654652684,0.5,0.33333333333333337
900,1208,421,0.35173303834808267,0.521186440677966,0.35243553008595985
900,1209,400,0.3227641542848808,0.487603305785124,0.3224043715846995
900,1210,513,0.2530956514945739,0.5223367697594501,0.3534883720930233
900,1211,496,0.24914782478126474,0.5333333333333333,0.36363636363636365
900,1212,487,0.24821868265471225,0.5157894736842106,0.34751773049645385
900,1213,498,0.2336487818541969,0.5366666666666666,0.3667425968109339
900,1214,544,0.264974205364385,0.5218855218855218,0.3530751708428246
900,1215,482,0.2443059691778835,0.5314685314685315,0.36190476190476195
900,1216,513,0.24264373435580244,0.5165562913907285,0.3482142857142857
900,1217,495,0.2483261792588255,0.5136986301369864,0.34562211981566815
900,1218,556,0.2674069973838308,0.5167785234899329,0.34841628959276016
900,1219,552,0.2686457255633993,0.4950166112956811,0.32891832229580575
900,1220,457,0.23833068902645815,0.5650684931506849,0.39379474940334125
900,1221,434,0.24509120987065236,0.5531914893617021,0.38235294117647056
900,1222,441,0.24987588376633318,0.560553633217993,0.38942307692307687
900,1223,465,0.2310951490966996,0.5451388888888888,0.3747016706443914
900,1224,501,0.24536137123331292,0.5206896551724138,0.35198135198135194
900,1225,519,0.2642423937296071,0.5494880546075085,0.37882352941176467
900,1226,502,0.26060994584824415,0.5376712328767124,0.3676814988290398
900,1227,448,0.2387834128122024,0.5898305084745763,0.4182692307692307
900,1228,439,0.2415107054692901,0.5655172413793104,0.3942307692307693
900,1229,444,0.24177278365055077,0.5536332179930796,0.3827751196172249
900,1230,635,0.30861561690826667,0.5678233438485805,0.3964757709251101
900,1231,687,0.3169085296871478,0.5254777070063694,0.3563714902807775
900,1232,685,0.32269020542300186,0.525974025974026,0.3568281938325991
900,1233,665,0.3101140589782695,0.5234899328859061,0.3545454545454545
900,1234,764,0.33434322607310574,0.532051282051282,0.36244541484716153
900,1235,761,0.33050874043512624,0.50814332247557,0.3406113537117904
900,1236,721,0.3317340880529547,0.5165562913907285,0.3482142857142857
900,1237,744,0.3359247211296764,0.5065359477124183,0.33916849015317285
900,1238,698,0.3219021927976282,0.5098684210526316,0.3421633554083885
900,1239,691,0.31225549373108885,0.5292207792207793,0.35982339955849885
900,1240,794,0.3399571605798105,0.51875,0.3502109704641351
900,1241,667,0.3212289418751654,0.5709779179810726,0.3995584988962473
900,1242,701,0.32097647163196896,0.5606060606060606,0.3894736842105263
900,1243,726,0.32696497837453176,0.5258064516129033,0.3566739606126915
900,1244,622,0.29854173397688466,0.535031847133758,0.3652173913043478
900,1245,679,0.3190473177617469,0.532258064516129,0.3626373626373627
900,1246,692,0.326601440917929,0.5365079365079365,0.36659436008676793
900,1247,684,0.31819659251551835,0.5434083601286174,0.3730684326710817
900,1248,715,0.3265616548135496,0.540625,0.37044967880085655
900,1249,722,0.3265345421560212,0.5221518987341772,0.3533190578158458
900,1250,411,0.3025612900027267,0.5814814814814815,0.4099216710182768
900,1251,422,0.30359071227725165,0.5899280575539568,0.41836734693877553
900,1252,422,0.3111611976671481,0.5622641509433962,0.3910761154855643
900,1253,423,0.30682986337348284,0.575091575091575,0.40359897172236503
900,1254,427,0.34268381569266515,0.5992217898832685,0.4277777777777778
900,1255,420,0.29740253835092434,0.5910780669144982,0.4195250659630607
900,1256,427,0.28599427184710413,0.5629370629370629,0.3917274939172749
900,1257,421,0.3102197386493838,0.5762081784386617,0.4046997389033943
900,1258,424,0.31308870570341185,0.628158844765343,0.45789473684210524
900,1259,416,0.32080246993005146,0.605072463768116,0.4337662337662338
900,1260,421,0.31393483716731085,0.6304347826086957,0.46031746031746035
900,1261,425,0.3304566164031343,0.6145038167938932,0.4435261707988981
900,1262,424,0.3219860239864718,0.6115384615384616,0.4404432132963989
900,1263,419,0.32359255003630516,0.6254826254826256,0.4550561797752809
900,1264,426,0.3064723921795619,0.5939849624060151,0.42245989304812837
900,1265,423,0.2762511482863842,0.6102941176470589,0.4391534391534392
900,1266,434,0.34724458724397556,0.6477272727272727,0.4789915966386554
900,1267,413,0.32187747075231277,0.5962264150943396,0.4247311827956989
900,1268,424,0.3236370895006285,0.6022727272727273,0.43089430894308944
900,1269,426,0.3141052439651748,0.6037037037037036,0.43236074270557034
900,1270,416,0.3314080053018106,0.5748987854251012,0.40340909090909094
900,1271,417,0.33835044251563484,0.6,0.4285714285714286
900,1272,403,0.31631308845516626,0.5421686746987953,0.371900826446281
900,1273,419,0.32604763144195736,0.6,0.4285714285714286
900,1274,428,0.36627063194314446,0.5756302521008403,0.4041297935103245
900,1275,409,0.33402174469452006,0.5425101214574899,0.37222222222222223
900,1276,403,0.31291406814117506,0.5182186234817814,0.3497267759562842
900,1277,419,0.3282821932151361,0.5397489539748954,0.3696275071633238
900,1278,402,0.3432934444828303,0.5397489539748954,0.3696275071633238
900,1279,408,0.31903807271768425,0.5220883534136547,0.3532608695652174
900,1280,415,0.31804142786057976,0.5992366412213741,0.42779291553133514
900,1281,420,0.31189472483868486,0.6104868913857677,0.4393530997304582
900,1282,425,0.3296628895492494,0.6374045801526718,0.4677871148459384
900,1283,428,0.34694538015034737,0.6190476190476191,0.4482758620689655
900,1284,424,0.3330729655776886,0.6230769230769231,0.45251396648044695
900,1285,417,0.3304305629306611,0.6085271317829457,0.43732590529247906
900,1286,420,0.3124496026029263,0.6323529411764706,0.4623655913978495
900,1287,426,0.33161755829571293,0.6346153846153846,0.46478873239436624
900,1288,421,0.31467182482514866,0.5849056603773585,0.41333333333333333
900,1289,428,0.3330675385753975,0.6060606060606061,0.4347826086956522
900,1290,415,0.3180149717346348,0.6387832699619772,0.4692737430167597
900,1291,417,0.32644113564441024,0.6401515151515151,0.47075208913649025
900,1292,416,0.30575117690056774,0.5954198473282443,0.42391304347826086
900,1293,411,0.30912617555850774,0.596958174904943,0.4254742547425474
900,1294,425,0.34169403950646293,0.6513409961685823,0.4829545454545454
900,1295,432,0.3531387328091312,0.6141732283464567,0.44318181818181823
900,1296,428,0.3446206950789523,0.6311787072243347,0.46111111111111114
900,1297,422,0.33283363921184517,0.6292134831460674,0.4590163934426229
900,1298,420,0.3313663859736272,0.6303501945525292,0.4602272727272727
900,1299,418,0.3196810720680493,0.6390977443609023,0.4696132596685083
900,1300,627,0.2874368417119776,0.48675496688741726,0.3216630196936543
900,1301,575,0.27836934095939914,0.5331125827814569,0.363431151241535
900,1302,525,0.285108690573605,0.5559440559440559,0.38498789346246975
900,1303,530,0.2724547034976439,0.519434628975265,0.350835322195704
900,1304,661,0.30730393370684406,0.5299684542586751,0.3605150214592274
900,1305,655,0.3059349187583088,0.5197368421052632,0.35111111111111115
900,1306,593,0.30578738202484246,0.5136054421768708,0.34553775743707094
900,1307,545,0.28211932452091126,0.5123674911660777,0.3444180522565321
900,1308,615,0.30541924929482445,0.5292207792207793,0.35982339955849885
900,1309,570,0.277788795042071,0.5217391304347826,0.3529411764705882
900,1310,452,0.2386158965773778,0.5526315789473684,0.38181818181818183
900,1311,543,0.2768853610958596,0.5271565495207668,0.35791757049891537
900,1312,520,0.26230920380497136,0.5434083601286174,0.3730684326710817
900,1313,562,0.27040053274935794,0.5562700964630225,0.3853006681514477
900,1314,509,0.2556196484318818,0.5463576158940397,0.3758542141230068
900,1315,479,0.2545906136959889,0.549342105263158,0.3786848072562359
900,1316,475,0.2438818635641833,0.5302013422818792,0.36073059360730597
900,1317,513,0.261286786747716,0.5529801324503312,0.38215102974828374
900,1318,474,0.23638540738714864,0.5374149659863945,0.3674418604651163
