i,j,lev,jaro,jac,dice
0,108,1024,0.42516523308882137,0.5921985815602837,0.4206549118387909
0,109,1012,0.42804052550068106,0.5508771929824561,0.38014527845036317
0,110,876,0.2569848976111359,0.4493670886075949,0.28979591836734697
0,111,870,0.30637892165932945,0.4653465346534653,0.3032258064516129
0,112,872,0.2687588836231147,0.4501607717041801,0.2904564315352697
0,113,855,0.25531519952777826,0.4588607594936709,0.29774127310061604
0,114,870,0.2674434960383166,0.47096774193548385,0.3080168776371308
0,115,871,0.24978617233166475,0.4437299035369775,0.2851239669421488
0,116,869,0.2630021958504637,0.47115384615384615,0.30817610062893086
0,117,869,0.30289217561733095,0.43630573248407645,0.2790224032586558
0,118,872,0.22546800252853416,0.42443729903536975,0.2693877551020408
0,119,875,0.2341922101842115,0.46031746031746035,0.2989690721649485
0,120,883,0.3204588431138019,0.4726688102893891,0.30947368421052635
0,121,883,0.3308086891102312,0.49529780564263326,0.3291666666666667
0,122,889,0.31833216201759384,0.5197568389057751,0.35112936344969203
0,123,889,0.31834649977777174,0.4396284829721362,0.28174603174603174
0,124,893,0.31964793552382675,0.4720496894409938,0.3089430894308943
0,125,889,0.31729589007618675,0.47284345047923326,0.3096234309623431
0,126,874,0.30616323653526745,0.4548286604361371,0.2943548387096774
0,127,882,0.3212185309002523,0.46302250803858525,0.301255230125523
0,128,877,0.2975723923093382,0.4796238244514106,0.3154639175257732
0,129,875,0.2951618390609889,0.4440993788819876,0.28542914171656686
0,130,872,0.28332325944289494,0.45317220543806647,0.29296875
0,131,884,0.2780997278208065,0.4164133738601824,0.26295585412667943
0,132,880,0.30843736990558535,0.46319018404907975,0.3013972055888223
0,133,877,0.2848133925574686,0.44062500000000004,0.282565130260521
0,134,888,0.3125490169332482,0.49691358024691357,0.3305954825462012
0,135,881,0.30462661443237826,0.4495412844036697,0.2899408284023669
0,136,885,0.2816058169306698,0.4512195121951219,0.2913385826771654
0,137,876,0.29332250029800766,0.47492625368731567,0.31141199226305605
0,138,883,0.2657505189242043,0.44307692307692303,0.2845849802371542
0,139,882,0.26870256587854013,0.43730886850152906,0.2798434442270059
0,140,877,0.307129497104917,0.42622950819672134,0.27083333333333337
0,141,874,0.25896632853404444,0.4285714285714286,0.2727272727272727
0,142,887,0.2927794697942262,0.4444444444444444,0.2857142857142857
0,143,877,0.28505659459293764,0.4479495268138801,0.28861788617886175
0,144,880,0.2847728050236883,0.43354430379746833,0.2767676767676768
0,145,863,0.2868900550315634,0.4423076923076923,0.28395061728395066
0,146,874,0.2747876833882995,0.484375,0.31958762886597936
0,147,891,0.29238247229334435,0.4493670886075949,0.28979591836734697
0,148,879,0.2969795110001203,0.4354838709677419,0.27835051546391754
0,149,870,0.27204102603525715,0.41455696202531644,0.26147704590818366
0,150,880,0.2561734476935401,0.402555910543131,0.252
0,151,887,0.24805128318597447,0.43939393939393945,0.2815533980582524
0,152,868,0.25528668700006996,0.4308176100628931,0.27454909819639284
0,153,871,0.2345065568697713,0.38888888888888884,0.24137931034482762
0,154,872,0.24788746583882615,0.44036697247706424,0.2823529411764706
0,155,879,0.24662505399370538,0.4171974522292994,0.26358148893360156
0,156,871,0.2568732969935067,0.4347826086956522,0.2777777777777778
0,157,872,0.2813284316604042,0.4299363057324841,0.27383367139959436
0,158,866,0.2526382052760142,0.43292682926829273,0.27626459143968873
0,159,868,0.25543825288812505,0.4392523364485982,0.281437125748503
0,160,889,0.22851110392898855,0.41455696202531644,0.26147704590818366
0,161,880,0.24703099482760893,0.45398773006134974,0.2936507936507936
0,162,896,0.2295344888246289,0.4208860759493671,0.2665330661322646
0,163,899,0.23003040575800426,0.4130434782608695,0.26027397260273977
0,164,902,0.22613900468718884,0.42296072507552873,0.26819923371647514
0,165,887,0.2253613293043496,0.40909090909090906,0.2571428571428571
0,166,912,0.22784405968709398,0.3769470404984424,0.23224568138195778
0,167,870,0.23396258242244905,0.41590214067278286,0.2625482625482626
0,168,865,0.23082001483527936,0.42901234567901236,0.2730844793713163
0,169,877,0.23973213274241933,0.4347826086956522,0.2777777777777778
0,170,1027,0.4241838697556516,0.578397212543554,0.4068627450980392
0,171,1030,0.4319728278372502,0.621160409556314,0.45049504950495045
0,172,1055,0.445520265848497,0.647887323943662,0.47916666666666663
0,173,1018,0.4236225881715735,0.570446735395189,0.39903846153846156
0,174,1033,0.4286308025847756,0.5862068965517242,0.41463414634146345
0,175,1009,0.4218694186402393,0.5878378378378378,0.416267942583732
0,176,1020,0.428902961782183,0.6061643835616438,0.4348894348894349
0,177,1011,0.4206424794964988,0.5738831615120275,0.40240963855421685
0,178,1001,0.4101979775437178,0.5714285714285714,0.4
0,179,1014,0.42421207475555234,0.5773195876288659,0.4057971014492754
0,180,873,0.2505746170642519,0.4192546583850931,0.26522593320235754
0,181,885,0.29569621364844123,0.44620253164556967,0.28716904276985744
0,182,877,0.25143409621,0.37187499999999996,0.22840690978886757
0,183,881,0.2884685469062115,0.4457831325301205,0.28682170542635654
0,184,877,0.2740079498960135,0.44171779141104295,0.2834645669291339
